database,therapeutic_area,med_class,code,term,combo_flag,component_drugs
GOLD,bp,bp_medication,34651,Ramipril 10mg capsules (Mylan Ltd),0,
GOLD,bp,bp_medication,34652,Ramipril 5mg Capsule (Sovereign Medical Ltd),0,
GOLD,bp,bp_medication,34657,Ramipril 10mg capsules (Zentiva),0,
GOLD,bp,bp_medication,34690,sotalol 80mg tablets (sandoz ltd),0,
GOLD,bp,bp_medication,34695,Atenolol 50mg tablets (Kent Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,34696,Lisinopril 20mg tablets (Mylan Ltd),0,
GOLD,bp,bp_medication,34698,Ramipril 1.25mg capsules (Zentiva),0,
GOLD,bp,bp_medication,3470,Terazosin 1mg tablets,0,
GOLD,bp,bp_medication,34710,Ramipril 10mg capsules (Sandoz Ltd),0,
GOLD,bp,bp_medication,34712,Enalapril 20mg tablets (Kent Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,34715,Doxazosin 1mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,34719,Captopril 50mg Tablet (Generics (UK) Ltd),0,
GOLD,bp,bp_medication,34732,Ramipril 2.5mg Capsule (Dexcel-Pharma Ltd),0,
GOLD,bp,bp_medication,3474,Betaloc-SA 200mg tablets (AstraZeneca UK Ltd),0,
GOLD,bp,bp_medication,34740,Carvedilol 6.25mg tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,34741,Carvedilol 3.125mg tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,34750,Amiloride 5mg tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,34754,Atenolol 100mg tablets (Sandoz Ltd),0,
GOLD,bp,bp_medication,34768,Enalapril 20mg tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,34783,propranolol 10mg tablets (actavis uk ltd),0,
GOLD,bp,bp_medication,34798,Enalapril 20mg tablets (Sandoz Ltd),0,
GOLD,bp,bp_medication,34799,Lisinopril 20mg tablets (Zentiva),0,
GOLD,bp,bp_medication,348,Moduretic Tablet (Bristol-Myers Squibb Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,34803,Bendroflumethiazide 2.5mg Tablet (Regent Laboratories Ltd),0,
GOLD,bp,bp_medication,34804,propranolol 10mg tablets (teva uk ltd),0,
GOLD,bp,bp_medication,34821,Bisoprolol 10mg tablets (Mylan Ltd),0,
GOLD,bp,bp_medication,34824,Diltiazem HCl 120mg Modified-release tablet (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,34825,Co-tenidone 50mg/12.5mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,34854,Metoprolol 100mg tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,34867,propranolol 80mg capsule (ivax pharmaceuticals uk ltd),0,
GOLD,bp,bp_medication,34868,propranolol 40mg tablets (teva uk ltd),0,
GOLD,bp,bp_medication,34877,Ramipril 10mg Capsule (Sovereign Medical Ltd),0,
GOLD,bp,bp_medication,34882,Atenolol 50mg Tablet (Berk Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,34884,propranolol 160mg modified-release capsule (sandoz ltd),0,
GOLD,bp,bp_medication,34890,Metoprolol 50mg Tablet (Berk Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,34893,Ramipril 10mg Capsule (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,34899,Co-tenidone 100mg/25mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,34908,Spironolactone 25mg tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,34925,Metoprolol 50mg tablets (Sandoz Ltd),0,
GOLD,bp,bp_medication,34936,Captopril 25mg Tablet (Lagap),0,
GOLD,bp,bp_medication,34937,Captopril 50mg Tablet (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,34943,Ramipril 10mg capsules (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,34945,propranolol 160mg modified-release capsule (lagap),0,
GOLD,bp,bp_medication,34949,propranolol 160mg modified-release capsule (actavis uk ltd),0,
GOLD,bp,bp_medication,34952,Enalapril 10mg tablets (Mylan Ltd),0,
GOLD,bp,bp_medication,34953,Enalapril 20mg tablets (Zentiva),0,
GOLD,bp,bp_medication,34963,Bisoprolol 5mg tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,34975,Nifedipine 5mg capsules (Teva UK Ltd),0,
GOLD,bp,bp_medication,34976,Atenolol 25mg tablets (Tillomed Laboratories Ltd),0,
GOLD,bp,bp_medication,35007,Ramipril 10mg/5ml oral suspension,0,
GOLD,bp,bp_medication,35054,Celectol 200mg tablets (Zentiva),0,
GOLD,bp,bp_medication,35062,Trasicor 20mg tablets (Amdipharm Plc),0,
GOLD,bp,bp_medication,35084,Vascalpha 5mg modified-release tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,3509,ENALAPRIL MALEATE 40 MG TAB,0,
GOLD,bp,bp_medication,35096,Exforge 10mg/160mg tablets (Novartis Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,3516,Oxprenolol 20mg tablets,0,
GOLD,bp,bp_medication,3517,Hydrochlorothiazide 50mg tablets,0,
GOLD,bp,bp_medication,35173,Valsartan 160mg with amlodipine 5mg tablets,0,
GOLD,bp,bp_medication,35174,Valsartan 80mg with amlodipine 5mg tablets,0,
GOLD,bp,bp_medication,35189,Amlodipine 10mg / Valsartan 160mg tablets,0,
GOLD,bp,bp_medication,35196,coaprovel 300mg/25mg tablets (sanofi),0,
GOLD,bp,bp_medication,3526,Amiloride with atenolol with hydrochlorothiazide capsules,0,
GOLD,bp,bp_medication,35272,Doxadura XL 4mg tablets (Dexcel-Pharma Ltd),0,
GOLD,bp,bp_medication,35302,Captopril 12.5mg/5ml oral suspension,0,
GOLD,bp,bp_medication,35304,Valsartan 160mg with amlodipine 10mg tablets,0,
GOLD,bp,bp_medication,35317,Exforge 5mg/80mg tablets (Novartis Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,35329,Amlodipine 5mg / Valsartan 80mg tablets,0,
GOLD,bp,bp_medication,35343,Amlodipine 5mg / Valsartan 160mg tablets,0,
GOLD,bp,bp_medication,35380,Hydrochlorothiazide with olmesartan medoxomil 12.5mg with 20mg tablet,0,
GOLD,bp,bp_medication,3548,Chlortalidone 100mg tablets,0,
GOLD,bp,bp_medication,35481,irbesartan 300mg / hydrochlorothiazide 25mg tablets,0,
GOLD,bp,bp_medication,35592,Cardioplen XL 2.5mg tablets (Chiesi Ltd),0,
GOLD,bp,bp_medication,35603,Doxazosin 4mg/5ml oral suspension,0,
GOLD,bp,bp_medication,35646,Neozipine XL 60mg tablets (Kent Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,35695,Visken 5mg tablets (AMCo),0,
GOLD,bp,bp_medication,35696,Kenzem SR 120mg capsules (Kent Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,35697,Exforge 5mg/160mg tablets (Novartis Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,35710,sotalol 25mg/5ml oral suspension,0,
GOLD,bp,bp_medication,35731,Perindopril erbumine 8mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,35778,Labrocol 100mg Tablet (Lagap),0,
GOLD,bp,bp_medication,35789,Spironolactone 25mg Tablet (Celltech Pharma Europe Ltd),0,
GOLD,bp,bp_medication,35794,Enalapril 5mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,3588,Monocor 5mg tablets (Wyeth Pharmaceuticals),0,
GOLD,bp,bp_medication,35938,propranolol 80mg modified-release capsules (a a h pharmaceuticals ltd),0,
GOLD,bp,bp_medication,35940,Celectol 400mg tablets (Zentiva),0,
GOLD,bp,bp_medication,36023,Cardozin xl 4mg Tablet (Hillcross Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,36202,Amlodipine 10mg tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,36261,Atenolol 50mg tablets (Tillomed Laboratories Ltd),0,
GOLD,bp,bp_medication,36519,Esidrex -k Tablet (Novartis Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,36576,propranolol 10mg tablets (mylan),0,
GOLD,bp,bp_medication,36583,Zemret xl 180mg Capsule (Neo Laboratories Ltd),0,
GOLD,bp,bp_medication,36603,propranolol sr 160mg modified-release capsule (hillcross pharmaceuticals ltd),0,
GOLD,bp,bp_medication,36620,Parmid XL 10mg tablets (Sandoz Ltd),0,
GOLD,bp,bp_medication,36649,Hytrin 2mg tablets (Advanz Pharma),0,
GOLD,bp,bp_medication,36664,Zemret xl 300mg Capsule (Neo Laboratories Ltd),0,
GOLD,bp,bp_medication,36684,SLOFEDIPINE 20 MG TAB,0,
GOLD,bp,bp_medication,36740,Slocinx XL 4mg tablets (Zentiva Pharma UK Ltd),0,
GOLD,bp,bp_medication,36742,Captopril 2mg/5ml oral suspension,0,
GOLD,bp,bp_medication,36753,ednyt 10mg tablet (dominion pharma),0,
GOLD,bp,bp_medication,3676,Dilzem xl mr 180mg Modified-release capsule (Elan Pharma),0,
GOLD,bp,bp_medication,36780,Hytrin 5mg tablets (Advanz Pharma),0,
GOLD,bp,bp_medication,3691,Sotalol 160mg with hydrochlorothiazide 25mg tablet,0,
GOLD,bp,bp_medication,36939,Irbesartan 300mg/5ml oral suspension,0,
GOLD,bp,bp_medication,3701,Amiloride 2.5mg / hydrochlorothiazide 25mg tablets,0,
GOLD,bp,bp_medication,37025,Nifedipine 20mg modified-release tablets,0,
GOLD,bp,bp_medication,37080,Enalapril 5mg/5ml oral solution,0,
GOLD,bp,bp_medication,37087,Enalapril 5mg/5ml oral suspension,0,
GOLD,bp,bp_medication,3711,Adipine MR 20 tablets (Chiesi Ltd),0,
GOLD,bp,bp_medication,37118,Bisoprolol 2.5mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,3712,Coracten XL 30mg capsules (UCB Pharma Ltd),0,
GOLD,bp,bp_medication,3715,Prazosin 5mg tablets,0,
GOLD,bp,bp_medication,37184,Valni XL 30mg tablets (Zentiva),0,
GOLD,bp,bp_medication,3720,zestril 2.5mg tablets (astrazeneca uk ltd),0,
GOLD,bp,bp_medication,37243,Cardozin xl 4mg Tablet (Teva UK Ltd),0,
GOLD,bp,bp_medication,37294,Triamterene with chlortalidone 50mg + 25mg Tablet,0,
GOLD,bp,bp_medication,37428,Hytrin 10mg tablets (Advanz Pharma),0,
GOLD,bp,bp_medication,3748,Oxprenolol 160mg Tablet,0,
GOLD,bp,bp_medication,37530,Neozipine XL 30mg tablets (Kent Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,37573,Valsartan 320mg tablets,0,
GOLD,bp,bp_medication,37650,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets,0,
GOLD,bp,bp_medication,37655,Captopril 25mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,37710,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,37725,Co-tenidone 100mg/25mg tablets (Mylan Ltd),0,
GOLD,bp,bp_medication,37726,Nifedipine 100mg/5ml oral suspension,0,
GOLD,bp,bp_medication,37747,Cozaar-Comp 100mg/12.5mg tablets (Merck Sharp & Dohme Ltd),0,
GOLD,bp,bp_medication,37774,Kenzem SR 60mg capsules (Kent Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,37778,Lisinopril 5mg/5ml oral suspension,0,
GOLD,bp,bp_medication,37837,Bisoprolol 2.5mg Tablet (Teva UK Ltd),0,
GOLD,bp,bp_medication,37897,Felotens XL 2.5mg tablets (Genus Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,37908,Coversyl Arginine Plus 5mg/1.25mg tablets (Servier Laboratories Ltd),0,
GOLD,bp,bp_medication,37930,Perindopril arginine 5mg tablets,0,
GOLD,bp,bp_medication,37964,Perindopril arginine 2.5mg tablets,0,
GOLD,bp,bp_medication,37965,Coversyl Arginine 5mg tablets (Servier Laboratories Ltd),0,
GOLD,bp,bp_medication,37971,Perindopril arginine 10mg tablets,0,
GOLD,bp,bp_medication,37978,Perindopril arginine 5mg / Indapamide 1.25mg tablets,0,
GOLD,bp,bp_medication,38026,Coversyl Arginine 10mg tablets (Servier Laboratories Ltd),0,
GOLD,bp,bp_medication,38034,Coversyl Arginine 2.5mg tablets (Servier Laboratories Ltd),0,
GOLD,bp,bp_medication,38066,Diltiazem HCl 60mg Modified-release tablet (Lagap),0,
GOLD,bp,bp_medication,38107,Nifedipine sr 30mg Tablet (Hillcross Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,3827,Propanix 40mg Tablet (Ashbourne Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38285,Perindopril erbumine 4mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,38308,Ramipril 2.5/5mg/10mg tablet,0,
GOLD,bp,bp_medication,38367,Hydrochlorothiazide with losartan 12.5mg with 100mg Tablet,0,
GOLD,bp,bp_medication,38370,Labetalol 100mg/20ml solution for injection ampoules,0,
GOLD,bp,bp_medication,3839,Capoten 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38395,Valsartan 80mg tablets,0,
GOLD,bp,bp_medication,38433,propranolol 50mg/5ml oral solution (rosemont pharmaceuticals ltd),0,
GOLD,bp,bp_medication,38434,Keloc SR 10mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,38459,Telmisartan 80mg / Hydrochlorothiazide 25mg tablets,0,
GOLD,bp,bp_medication,38461,Cardozin XL 4mg tablets (Arrow Generics Ltd),0,
GOLD,bp,bp_medication,38498,Sotalol 40mg/4ml solution for injection ampoules,0,
GOLD,bp,bp_medication,38510,Perindopril erbumine 4mg tablets (Apotex UK Ltd),0,
GOLD,bp,bp_medication,38545,Tildiem LA 200 capsules (Sanofi),0,
GOLD,bp,bp_medication,38632,Adizem-SR 90mg capsules (Napp Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38634,Adizem-XL 300mg capsules (Napp Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38818,Adizem-SR 120mg capsules (Napp Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38831,Adizem-SR 180mg capsules (Napp Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38854,Quinapril 20mg/5ml oral solution,0,
GOLD,bp,bp_medication,38855,Adizem-XL 180mg capsules (Napp Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38865,Adizem-XL 120mg capsules (Napp Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38876,Tildiem LA 300 capsules (Sanofi),0,
GOLD,bp,bp_medication,38882,Adizem-XL 240mg capsules (Napp Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38889,MicardisPlus 80mg/25mg tablets (Boehringer Ingelheim Ltd),0,
GOLD,bp,bp_medication,38899,quinil 10mg tablets (tillomed laboratories ltd),0,
GOLD,bp,bp_medication,38964,Adizem-SR 120mg tablets (Napp Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38991,Bisoprolol 7.5mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,38995,Zestoretic 20 tablets (AstraZeneca UK Ltd),0,
GOLD,bp,bp_medication,39021,Hydrochlorothiazide with olmesartan medoxomil 25mg with 20mg tablet,0,
GOLD,bp,bp_medication,39137,Zestoretic 10 tablets (AstraZeneca UK Ltd),0,
GOLD,bp,bp_medication,39147,Carace 20 Plus tablets (Merck Sharp & Dohme Ltd),0,
GOLD,bp,bp_medication,3917,Istin 5mg tablets (Pfizer Ltd),0,
GOLD,bp,bp_medication,39171,Bi-Carzem SR 60mg capsules (Tillomed Laboratories Ltd),0,
GOLD,bp,bp_medication,39199,Diovan 320mg tablets (Novartis Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,39227,Capozide LS 12.5mg/25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,3923,Terazosin BPH starter pack 7x1mg with 14x2mg with 7x5mg,0,
GOLD,bp,bp_medication,39233,propranolol 80mg modified-release capsules (teva uk ltd),0,
GOLD,bp,bp_medication,3924,Terazosin 5mg tablets,0,
GOLD,bp,bp_medication,39242,Carace 10 Plus tablets (Merck Sharp & Dohme Ltd),0,
GOLD,bp,bp_medication,3929,Quinapril 10mg tablets,0,
GOLD,bp,bp_medication,39298,Bi-Carzem SR 90mg capsules (Tillomed Laboratories Ltd),0,
GOLD,bp,bp_medication,3930,Nifedipine 60mg modified-release tablets,0,
GOLD,bp,bp_medication,3931,Posicor 100mg Tablet (Roche Products Ltd),0,
GOLD,bp,bp_medication,39355,Tritace 10mg Tablet (Sterwin Medicines),0,
GOLD,bp,bp_medication,39357,Neofel XL 2.5mg tablets (Kent Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,39421,tritace titration pack tablets (sanofi),0,
GOLD,bp,bp_medication,39423,sotalol 80mg tablets (a a h pharmaceuticals ltd),0,
GOLD,bp,bp_medication,39447,Varbim XL 1.5mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,39512,Captopril 25mg/5ml oral suspension,0,
GOLD,bp,bp_medication,3962,TRIAMTERENE 50MG HYDROCHLOROTHIAZIDE25MG TAB,0,
GOLD,bp,bp_medication,39646,Bisoprolol 0.625mg/5ml oral solution,0,
GOLD,bp,bp_medication,39786,Olmesartan medoxomil 10mg/5ml oral suspension,0,
GOLD,bp,bp_medication,39800,Valni XL 60mg tablets (Zentiva),0,
GOLD,bp,bp_medication,39804,Amlodipine 5mg tablets (Dr Reddy's Laboratories (UK) Ltd),0,
GOLD,bp,bp_medication,39819,Esmolol 2.5g/250ml infusion bags,0,
GOLD,bp,bp_medication,39846,Vivacor 5mg tablets (Lexon (UK) Ltd),0,
GOLD,bp,bp_medication,39914,Amlodipine 5mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,39944,Losartan 12.5mg tablets,0,
GOLD,bp,bp_medication,3997,Hygroton 50mg tablets (Alliance Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,39984,Sevikar 20mg/5mg tablets (Daiichi Sankyo UK Ltd),0,
GOLD,bp,bp_medication,4004,Sotacor 80mg tablets (Neon Healthcare Ltd),0,
GOLD,bp,bp_medication,40074,Nifedipine 20mg Capsule,0,
GOLD,bp,bp_medication,40149,Bendroflumethiazide 5mg tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,40167,Metoprolol 100mg tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,4021,PROPRANOLOL 20 MG TAB,0,
GOLD,bp,bp_medication,40240,Labetalol 400mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,40241,propranolol la 160mg capsule (approved prescription services ltd),0,
GOLD,bp,bp_medication,4025,Slow-Trasicor 160mg tablets (AMCo),0,
GOLD,bp,bp_medication,40316,Olmesartan medoxomil 20mg / Amlodipine 5mg tablets,0,
GOLD,bp,bp_medication,4034,Amiloride 5mg / hydrochlorothiazide 50mg/5ml solution,0,
GOLD,bp,bp_medication,40355,quinil 5mg tablets (tillomed laboratories ltd),0,
GOLD,bp,bp_medication,40384,Ramipril 10mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,4044,Diurexan 20mg tablets (Meda Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,40571,Cozaar 12.5mg tablets (Merck Sharp & Dohme Ltd),0,
GOLD,bp,bp_medication,40633,Vascalpha 5mg modified-release tablets (Almus Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,40639,Olmesartan medoxomil 40mg / Amlodipine 5mg tablets,0,
GOLD,bp,bp_medication,40668,Olmesartan medoxomil 40mg / Amlodipine 10mg tablets,0,
GOLD,bp,bp_medication,40678,Doxazosin 4mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,40711,Losartan 2.5mg/ml oral suspension sugar free,0,
GOLD,bp,bp_medication,40761,Nebivolol 2.5mg tablets,0,
GOLD,bp,bp_medication,40886,Bendroflumethiazide 2.5mg tablets (Almus Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,40891,Doxazosin 2mg tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,40907,Indapamide 2.5mg tablets (Genus Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,410,Nifedipine 10mg modified-release tablets,0,
GOLD,bp,bp_medication,4103,Trandolapril 1mg capsules,0,
GOLD,bp,bp_medication,41074,Spironolactone 25mg tablets (Almus Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,4111,Hypovase 500microgram tablets (Pfizer Ltd),0,
GOLD,bp,bp_medication,41203,Sevikar 40mg/10mg tablets (Daiichi Sankyo UK Ltd),0,
GOLD,bp,bp_medication,41205,Sevikar 40mg/5mg tablets (Daiichi Sankyo UK Ltd),0,
GOLD,bp,bp_medication,41232,Cozaar 2.5mg/ml oral suspension (Merck Sharp & Dohme Ltd),0,
GOLD,bp,bp_medication,41417,Enalapril 2.5mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,41489,Bi-Carzem SR 120mg capsules (Tillomed Laboratories Ltd),0,
GOLD,bp,bp_medication,41517,Bendroflumethiazide 5mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,41522,lisopress 20mg tablets (teva uk ltd),0,
GOLD,bp,bp_medication,41532,lisopress 5mg tablets (teva uk ltd),0,
GOLD,bp,bp_medication,41538,lisopress 2.5mg tablets (teva uk ltd),0,
GOLD,bp,bp_medication,41543,Doxazosin 1mg tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,4155,Amias 2mg tablets (Takeda UK Ltd),0,
GOLD,bp,bp_medication,41555,propranolol 40mg tablets (a a h pharmaceuticals ltd),0,
GOLD,bp,bp_medication,41556,Co-amilozide 5mg/50mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,41572,Co-tenidone 100mg/25mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,41573,lisopress 10mg tablets (teva uk ltd),0,
GOLD,bp,bp_medication,41591,Bisoprolol 10mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,41592,Spironolactone 100mg tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,4161,Spiroctan 25mg Tablet (Roche Products Ltd),0,
GOLD,bp,bp_medication,41617,Captopril 25mg tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,41630,Amiloride 5mg Tablet (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,41633,Captopril 12.5mg tablets (Actavis UK Ltd),0,
GOLD,bp,bp_medication,41635,Diltiazem 60mg modified-release tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,41651,Prazosin 500microgram Tablet (Approved Prescription Services Ltd),0,
GOLD,bp,bp_medication,41652,Prazosin 500microgram tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,41660,Spironolactone 100mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,41694,Enalapril 2.5mg tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,41706,Spironolactone 50mg tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,41721,Prazosin 1mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,41740,Celiprolol 200mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,41743,Captopril 50mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,41746,Enalapril 10mg tablets (Sandoz Ltd),0,
GOLD,bp,bp_medication,41827,Labetalol 100mg tablets (Mylan Ltd),0,
GOLD,bp,bp_medication,41861,Tensaid XL 1.5mg tablets (Mylan Ltd),0,
GOLD,bp,bp_medication,41885,Ethibide XL 1.5mg tablets (Genus Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,41889,TRIAMTERENE 50MG HYDROCHLOROTHIAZIDE25MG,0,
GOLD,bp,bp_medication,41892,METOPROLOL 100MG/HYDROCHLOROTHIAZ.12.5MG,0,
GOLD,bp,bp_medication,41894,RESERPINE/BENDROFLUAZIDE 150 MCG TAB,0,
GOLD,bp,bp_medication,41897,CO-BETALOC,0,
GOLD,bp,bp_medication,41979,Adipine la 30mg Modified-release tablet (Chiesi Ltd),0,
GOLD,bp,bp_medication,42081,Tritace 1.25mg Tablet (Sterwin Medicines),0,
GOLD,bp,bp_medication,42142,Moduretic 5mg/50mg tablets (Merck Sharp & Dohme (UK) Ltd),0,
GOLD,bp,bp_medication,42152,Syprol 50mg/5ml oral solution (Rosemont Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,42210,Amlodipine 10mg tablets (Zentiva),0,
GOLD,bp,bp_medication,4226,Cozaar 25mg tablets (Merck Sharp & Dohme Ltd),0,
GOLD,bp,bp_medication,4227,Adalat la 60mg Tablet (Bayer Plc),0,
GOLD,bp,bp_medication,42285,quinil 40mg tablets (tillomed laboratories ltd),0,
GOLD,bp,bp_medication,4239,Adipine MR 10 tablets (Chiesi Ltd),0,
GOLD,bp,bp_medication,4265,Celectol 200mg Tablet (Pantheon Healthcare Ltd),0,
GOLD,bp,bp_medication,42723,pralenal 5 tablets (opus pharmaceuticals ltd),0,
GOLD,bp,bp_medication,42731,Diltiazem sr 120mg Capsule (Hillcross Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,42795,Celiprolol 200mg tablets (Mylan Ltd),0,
GOLD,bp,bp_medication,42804,Diltiazem HCl 180mg Capsule (PLIVA Pharma Ltd),0,
GOLD,bp,bp_medication,42819,Diltiazem xl 240mg Capsule (Hillcross Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,42894,Enalapril 10mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,42901,Enalapril 5mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,42902,Enalapril 20mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,42906,Indapamide 2.5mg tablets (Niche Generics Ltd),0,
GOLD,bp,bp_medication,42908,Enalapril 5mg tablets (IVAX Pharmaceuticals UK Ltd),0,
GOLD,bp,bp_medication,42912,Nifedipine 10mg capsules (Teva UK Ltd),0,
GOLD,bp,bp_medication,43012,Perindopril erbumine oral solution,0,
GOLD,bp,bp_medication,4308,Dilzem sr 90mg Capsule (Elan Pharma),0,
GOLD,bp,bp_medication,43184,Mapemid XL 1.5mg tablets (Teva UK Ltd),0,
GOLD,bp,bp_medication,43222,Valni 20 Retard tablets (Tillomed Laboratories Ltd),0,
GOLD,bp,bp_medication,43251,Bisoprolol 1.25mg tablets (Mylan Ltd),0,
GOLD,bp,bp_medication,4332,Metolazone 5mg tablets,0,
GOLD,bp,bp_medication,43322,Olmesartan medoxomil 40mg / Hydrochlorothiazide 12.5mg tablets,0,
GOLD,bp,bp_medication,4334,Metolazone 500microgram low dose Tablet,0,
GOLD,bp,bp_medication,43394,Pinefeld XL 10mg tablets (Tillomed Laboratories Ltd),0,
GOLD,bp,bp_medication,43410,Nifedipine extra 60mg Modified-release tablet,0,
GOLD,bp,bp_medication,43411,Enalapril 5mg tablets (Sandoz Ltd),0,
GOLD,bp,bp_medication,43412,Lisinopril 2.5mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,43413,Lisinopril 20mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,43416,Lisinopril 10mg tablets (A A H Pharmaceuticals Ltd),0,
GOLD,bp,bp_medication,43418,Lisinopril 5mg tablets (A A H Pharmaceuticals Ltd),0,
