database,therapeutic_area,med_class,code,term,combo_flag,component_drugs
AURUM,lipid,statins,5817841000033116,,1,
AURUM,lipid,statins,5888441000033115,,1,
AURUM,lipid,statins,5888541000033119,,1,
AURUM,lipid,statins,5897741000033110,,1,
AURUM,lipid,statins,5897841000033117,,1,
AURUM,lipid,statins,5990541000033112,,1,
AURUM,lipid,statins,6468641000033113,,0,
AURUM,lipid,statins,6468841000033114,,0,
AURUM,lipid,statins,6469041000033110,,0,
AURUM,lipid,statins,6469141000033114,,0,
AURUM,lipid,statins,7861441000033110,,0,
AURUM,lipid,statins,7861541000033111,,0,
AURUM,lipid,statins,819941000033119,,0,
AURUM,lipid,statins,820041000033116,,0,
AURUM,lipid,statins,834841000033118,,0,
AURUM,lipid,statins,834941000033114,,0,
AURUM,lipid,statins,836241000033113,,0,
AURUM,lipid,statins,836341000033115,,0,
AURUM,lipid,statins,836441000033114,,0,
AURUM,lipid,statins,836541000033110,,0,
AURUM,lipid,statins,836641000033111,,0,
AURUM,lipid,statins,836741000033119,,0,
AURUM,lipid,statins,836841000033112,,0,
AURUM,lipid,statins,8493841000033111,,1,
AURUM,lipid,statins,8962441000033117,,0,
AURUM,lipid,statins,91941000033117,,0,
AURUM,lipid,statins,92041000033111,,0,
AURUM,lipid,statins,92141000033110,,0,
AURUM,t2d,dpp4i,14121441000033118,Sitagliptin 100mg/5ml oral solution sugar free,0,
AURUM,t2d,dpp4i,14219541000033113,Sitagliptin 125mg/5ml oral solution sugar free,0,
AURUM,t2d,dpp4i,4133241000033117,Sitagliptin 100mg tablets,0,
AURUM,t2d,dpp4i,4133341000033110,Januvia 100mg tablets (Merck Sharp & Dohme Ltd),0,
AURUM,t2d,dpp4i,4269741000033117,Vildagliptin 50mg tablets,0,
AURUM,t2d,dpp4i,4269941000033119,Galvus 50mg tablets (Novartis Pharmaceuticals UK Ltd),0,
AURUM,t2d,dpp4i,5316641000033118,Saxagliptin 5mg tablets,0,
AURUM,t2d,dpp4i,5316741000033110,Onglyza 5mg tablets (AstraZeneca UK Ltd),0,
AURUM,t2d,dpp4i,6123241000033112,Saxagliptin 2.5mg tablets,0,
AURUM,t2d,dpp4i,6123341000033119,Onglyza 2.5mg tablets (AstraZeneca UK Ltd),0,
AURUM,t2d,dpp4i,6444041000033117,Linagliptin 5mg tablets,0,
AURUM,t2d,dpp4i,6444141000033118,Trajenta 5mg tablets (Boehringer Ingelheim Ltd),0,
AURUM,t2d,dpp4i,7687241000033110,Sitagliptin 50mg tablets,0,
AURUM,t2d,dpp4i,7687341000033117,Januvia 50mg tablets (Merck Sharp & Dohme Ltd),0,
AURUM,t2d,dpp4i,7687441000033111,Sitagliptin 25mg tablets,0,
AURUM,t2d,dpp4i,7687541000033112,Januvia 25mg tablets (Merck Sharp & Dohme Ltd),0,
AURUM,t2d,dpp4i,8959241000033118,Alogliptin 6.25mg tablets,0,
AURUM,t2d,dpp4i,8959341000033111,Alogliptin 12.5mg tablets,0,
AURUM,t2d,dpp4i,8959441000033117,Alogliptin 25mg tablets,0,
AURUM,t2d,dpp4i,8959541000033116,Vipidia 6.25mg tablets (Takeda UK Ltd),0,
AURUM,t2d,dpp4i,8959641000033115,Vipidia 12.5mg tablets (Takeda UK Ltd),0,
AURUM,t2d,dpp4i,8959741000033112,Vipidia 25mg tablets (Takeda UK Ltd),0,
AURUM,t2d,glinide,1659941000033116,NovoNorm 500microgram tablets (Novo Nordisk Ltd),0,
AURUM,t2d,glinide,1660041000033118,NovoNorm 1mg tablets (Novo Nordisk Ltd),0,
AURUM,t2d,glinide,1660141000033119,NovoNorm 2mg tablets (Novo Nordisk Ltd),0,
AURUM,t2d,glinide,1672741000033112,Repaglinide 1mg tablets,0,
AURUM,t2d,glinide,1672841000033119,Repaglinide 2mg tablets,0,
AURUM,t2d,glinide,1672941000033110,Repaglinide 500microgram tablets,0,
AURUM,t2d,glinide,2288241000033112,Nateglinide 60mg tablets,0,
AURUM,t2d,glinide,2288341000033119,Nateglinide 120mg tablets,0,
AURUM,t2d,glinide,2288441000033113,Nateglinide 180mg tablets,0,
AURUM,t2d,glinide,2288541000033114,Starlix 60mg tablets (Novartis Pharmaceuticals UK Ltd),0,
AURUM,t2d,glinide,2288641000033110,Starlix 120mg tablets (Novartis Pharmaceuticals UK Ltd),0,
AURUM,t2d,glinide,2288741000033118,Starlix 180mg tablets (Novartis Pharmaceuticals UK Ltd),0,
AURUM,t2d,glinide,3993941000033119,Prandin 0.5mg tablets (Novo Nordisk Ltd),0,
AURUM,t2d,glinide,3994041000033117,Prandin 1mg tablets (Novo Nordisk Ltd),0,
AURUM,t2d,glinide,3994141000033118,Prandin 2mg tablets (Novo Nordisk Ltd),0,
AURUM,t2d,glinide,6391141000033118,Enyglid 0.5mg tablets (Consilient Health Ltd),0,
AURUM,t2d,glinide,6391241000033113,Enyglid 1mg tablets (Consilient Health Ltd),0,
AURUM,t2d,glinide,6391341000033115,Enyglid 2mg tablets (Consilient Health Ltd),0,
AURUM,t2d,glp1ra,10042541000033117,Exenatide  Prolonged release suspension for injection  2 mg device,0,
AURUM,t2d,glp1ra,10042641000033116,Bydureon  Prolonged release suspension for injection  2 mg pen,0,
AURUM,t2d,glp1ra,10207841000033118,Dulaglutide 0.75mg/0.5ml solution for injection pre-filled disposable devices,0,
AURUM,t2d,glp1ra,10207941000033114,Dulaglutide 1.5mg/0.5ml solution for injection pre-filled disposable devices,0,
AURUM,t2d,glp1ra,10208041000033112,Trulicity 0.75mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,glp1ra,10208141000033111,Trulicity 1.5mg/0.5ml solution for injection pre-filled pen (Eli Lilly and Company Ltd),0,
AURUM,t2d,glp1ra,12876141000033116,Semaglutide 1mg/0.74ml solution for injection 3ml pre-filled disposable device,0,
AURUM,t2d,glp1ra,12876241000033111,Semaglutide 0.25mg/0.19ml solution for injection 1.5ml pre-filled disposable devices,0,
AURUM,t2d,glp1ra,12876241000033112,Semaglutide 0.25mg/0.19ml solution for injection 1.5ml pre-filled disposable devices,0,
AURUM,t2d,glp1ra,12876341000033118,Semaglutide 0.5mg/0.37ml solution for injection 1.5ml pre-filled disposable device,0,
AURUM,t2d,glp1ra,12876441000033112,Ozempic 1mg/0.74ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,glp1ra,12876541000033112,Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,glp1ra,12876541000033113,Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,glp1ra,12876641000033114,Ozempic 0.5mg/0.37ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,glp1ra,13427341000033118,Exenatide 2mg powder and solvent for prolonged-release suspension for injection pre-filled disposable devices,0,
AURUM,t2d,glp1ra,13427441000033112,Bydureon 2mg powder and solvent for prolonged-release suspension for injection pre-filled pens (AstraZeneca UK Ltd),0,
AURUM,t2d,glp1ra,13427541000033112,Exenatide 2mg/0.85ml prolonged-release suspension for injection pre-filled disposable devices,0,
AURUM,t2d,glp1ra,13427541000033113,Exenatide 2mg/0.85ml prolonged-release suspension for injection pre-filled disposable devices,0,
AURUM,t2d,glp1ra,13427641000033114,Bydureon BCise 2mg/0.85ml prolonged-release suspension for injection pre-filled pens (AstraZeneca UK Ltd),0,
AURUM,t2d,glp1ra,13712241000033110,Semaglutide 3mg tablets,0,
AURUM,t2d,glp1ra,13712341000033116,Semaglutide 7mg tablets,0,
AURUM,t2d,glp1ra,13712341000033117,Semaglutide 7mg tablets,0,
AURUM,t2d,glp1ra,13712441000033111,Semaglutide 14mg tablets,0,
AURUM,t2d,glp1ra,13712541000033112,Rybelsus 3mg tablets (Novo Nordisk Ltd),0,
AURUM,t2d,glp1ra,13712641000033112,Rybelsus 7mg tablets (Novo Nordisk Ltd),0,
AURUM,t2d,glp1ra,13712641000033113,Rybelsus 7mg tablets (Novo Nordisk Ltd),0,
AURUM,t2d,glp1ra,13712741000033116,Rybelsus 14mg tablets (Novo Nordisk Ltd),0,
AURUM,t2d,glp1ra,13753141000033118,Dulaglutide 3mg/0.5ml solution for injection pre-filled disposable devices,0,
AURUM,t2d,glp1ra,13753241000033112,Dulaglutide 4.5mg/0.5ml solution for injection pre-filled disposable devices,0,
AURUM,t2d,glp1ra,13753241000033113,Dulaglutide 4.5mg/0.5ml solution for injection pre-filled disposable devices,0,
AURUM,t2d,glp1ra,13753341000033115,Trulicity 3mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,glp1ra,13753341000033116,Trulicity 3mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,glp1ra,13753441000033114,Trulicity 4.5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,glp1ra,14237541000033113,Semaglutide 0.25mg/0.37ml solution for injection 1.5ml pre-filled disposable devices,0,
AURUM,t2d,glp1ra,14238441000033113,Semaglutide 1mg/0.75ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,glp1ra,4149341000033111,Exenatide 5micrograms/0.02ml solution for injection 1.2ml pre-filled disposable devices,0,
AURUM,t2d,glp1ra,4149441000033117,Exenatide 10micrograms/0.04ml solution for injection 2.4ml pre-filled disposable devices,0,
AURUM,t2d,glp1ra,4149541000033116,Byetta 5micrograms/0.02ml solution for injection 1.2ml pre-filled pens (AstraZeneca UK Ltd),0,
AURUM,t2d,glp1ra,4149641000033115,Byetta 10micrograms/0.04ml solution for injection 2.4ml pre-filled pens (AstraZeneca UK Ltd),0,
AURUM,t2d,glp1ra,5131241000033110,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,glp1ra,5131341000033117,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,glp1ra,6388241000033117,Exenatide 2mg powder and solvent for prolonged-release suspension for injection vials,0,
AURUM,t2d,glp1ra,6388341000033110,Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (AstraZeneca UK Ltd),0,
AURUM,t2d,glp1ra,8267341000033110,Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,glp1ra,8267441000033116,Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,glp1ra,8267541000033115,Lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pens (Sanofi),0,
AURUM,t2d,glp1ra,8267641000033119,Lyxumia 20micrograms/0.2ml solution for injection 3ml pre-filled pens (Sanofi),0,
AURUM,t2d,glp1ra,8268441000033115,Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices and Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,glp1ra,8268641000033118,Lyxumia 10micrograms/20micrograms treatment initiation pack (Sanofi),0,
AURUM,t2d,insulin,10252641000033111,Insulin lispro 200units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,10252641000033112,Insulin lispro 200units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,10252741000033119,Humalog KwikPen 200units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,10252741000033120,Humalog KwikPen 200units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,10494241000033110,Insulin glargine 300units/ml solution for injection 1.5ml pre-filled disposable devices,0,
AURUM,t2d,insulin,10494441000033111,Toujeo 300units/ml solution for injection 1.5ml pre-filled SoloStar pens (Sanofi),0,
AURUM,t2d,insulin,10494441000033112,Toujeo 300units/ml solution for injection 1.5ml pre-filled SoloStar pens (Sanofi),0,
AURUM,t2d,insulin,10600641000033118,Abasaglar 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,10600741000033110,Abasaglar KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,10674041000033112,Insulin human 100units/ml solution for injection 3.15ml cartridges,0,
AURUM,t2d,insulin,10674141000033111,Insuman Infusat 100units/ml solution for injection 10ml vials (Sanofi),0,
AURUM,t2d,insulin,10674141000033112,Insuman Infusat 100units/ml solution for injection 10ml vials (Sanofi),0,
AURUM,t2d,insulin,10674341000033114,Insuman Infusat 100units/ml solution for injection 3.15ml cartridges (Sanofi),0,
AURUM,t2d,insulin,1119741000033114,Insulin protamine zinc bovine 100units/ml suspension for injection 10ml vials,0,
AURUM,t2d,insulin,11493341000033110,"Actraphane Hm (Ge) Suspension For Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,1152741000033110,Rapitard Mc (Novo) Injection 100 units/ml,0,
AURUM,t2d,insulin,12186441000033111,Fiasp 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,12186441000033112,Fiasp 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,12186541000033112,Fiasp FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,12186641000033112,Fiasp Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,12186641000033113,Fiasp Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,12481641000033115,Humulin R KwikPen 500units/ml solution for injection 3ml pre-filled pens,0,
AURUM,t2d,insulin,12481641000033116,Humulin R KwikPen 500units/ml solution for injection 3ml pre-filled pens (Imported (United States)),0,
AURUM,t2d,insulin,12486241000033111,Humalog Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,12486241000033112,Humalog Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,12600741000033116,Insulin lispro Sanofi 100units/ml solution for injection 10ml vials (Sanofi),0,
AURUM,t2d,insulin,12600841000033114,Insulin lispro Sanofi 100units/ml solution for injection 3ml cartridges (Sanofi),0,
AURUM,t2d,insulin,12600941000033118,Insulin lispro Sanofi 100units/ml solution for injection 3ml pre-filled pens (Sanofi),0,
AURUM,t2d,insulin,12624241000033111,Insulin soluble porcine 100units/ml solution for injection 10ml vials,0,
AURUM,t2d,insulin,12624241000033112,Insulin soluble porcine 100units/ml solution for injection 10ml vials,0,
AURUM,t2d,insulin,12686641000033112,Semglee 100units/ml solution for injection 3ml pre-filled pens (Viatris UK Healthcare Ltd),0,
AURUM,t2d,insulin,1271241000033110,Semitard Mc (Novo) Injection 100 units/ml,0,
AURUM,t2d,insulin,12998741000033119,Insulin glargine 300units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,12998741000033120,Insulin glargine 300units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,12998841000033112,Toujeo 300units/ml solution for injection 3ml pre-filled DoubleStar pens (Sanofi),0,
AURUM,t2d,insulin,13604741000033119,Lyumjev Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,13604741000033120,Lyumjev Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,13604841000033112,Lyumjev KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,13604941000033116,Lyumjev KwikPen 200units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,13605041000033116,Lyumjev 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,13605141000033116,Lyumjev 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,13605141000033117,Lyumjev 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,13861141000033114,Trurapi 100units/ml solution for injection 3ml cartridges (Sanofi),0,
AURUM,t2d,insulin,13861241000033119,Trurapi 100units/ml solution for injection 3ml pre-filled Solostar pens (Sanofi),0,
AURUM,t2d,insulin,13911841000033112,Admelog 100units/ml solution for injection 10ml vials (Sanofi),0,
AURUM,t2d,insulin,13911941000033116,Admelog 100units/ml solution for injection 3ml cartridges (Sanofi),0,
AURUM,t2d,insulin,13912041000033110,Admelog 100units/ml solution for injection 3ml pre-filled pens (Sanofi),0,
AURUM,t2d,insulin,13939841000033118,Trurapi 100units/ml solution for injection 10ml vials (Sanofi),0,
AURUM,t2d,insulin,14002541000033110,Abasaglar Tempo Pen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,14004241000033116,Humalog Tempo Pen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,14041441000033111,Lyumjev Tempo Pen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,14041441000033112,Lyumjev Tempo Pen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,1419541000033119,Tempulin (Boots) Injection 100 units/ml,0,
AURUM,t2d,insulin,148841000033116,Biphasic Insulin  Injection  100 units/ml,0,
AURUM,t2d,insulin,1507441000033119,Human Velosulin Injection 100 u/ml,0,
AURUM,t2d,insulin,1508341000033112,Pork Velosulin Injection 100 units/ml,0,
AURUM,t2d,insulin,1508441000033118,Velosulin Cartridge (Nordisk Wellcome) Injection 100 units/ml,0,
AURUM,t2d,insulin,1615941000033113,Humulin I 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,1616041000033115,Humulin S 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,1616141000033116,Humulin M1 Cartridges (3 Ml),0,
AURUM,t2d,insulin,1616241000033111,Humulin M2 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,1616341000033118,Humulin M3 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,1616441000033112,Humulin M4 Cartridges (3 Ml),0,
AURUM,t2d,insulin,1620641000033115,"Isophane Insulin (Human Pyr)  Injection  100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,1621141000033118,Isophane Insulin (Human Pyr) Penfill Cartridges (1.5 Ml) 100 units/ml,0,
AURUM,t2d,insulin,1621241000033113,Isophane Insulin (Human Pyr) Penfill cartridges (3 ml) 100 units/ml,0,
AURUM,t2d,insulin,1621341000033115,Isophane Insulin (Human Pyr) Preloaded pen 100 units/ml,0,
AURUM,t2d,insulin,1714041000033116,Human Insulatard Penfill 100units/ml suspension for injection 1.5ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,1736841000033114,Humalog 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,1736941000033118,Humalog Mix25 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,1737041000033117,Humalog Mix25 Pen 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc),0,
AURUM,t2d,insulin,1739941000033110,Insulin lispro 100units/ml solution for injection 3ml cartridges,0,
AURUM,t2d,insulin,1749441000033116,Pork Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,1821441000033116,Insulin isophane porcine 100units/ml suspension for injection 10ml vials,0,
AURUM,t2d,insulin,1821541000033115,Insulin isophane porcine 100units/ml suspension for injection 3ml cartridges,0,
AURUM,t2d,insulin,1821641000033119,Insulin isophane bovine 100units/ml suspension for injection 10ml vials,0,
AURUM,t2d,insulin,1821741000033111,Insulin isophane bovine 100units/ml suspension for injection 3ml cartridges,0,
AURUM,t2d,insulin,1861941000033119,Insulin aspart 100units/ml solution for injection 10ml vials,0,
AURUM,t2d,insulin,1862041000033113,Insulin aspart 100units/ml solution for injection 3ml cartridges,0,
AURUM,t2d,insulin,1862141000033112,Insulin Aspart  Prefilled syringes  100 units/ml,0,
AURUM,t2d,insulin,1862241000033117,NovoRapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,1862341000033110,NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,1862441000033116,NovoRapid Novolet 100units/ml solution for injection (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2018841000033116,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,2018941000033112,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 1.5ml cartridges (C P Pharmaceuticals Ltd),0,
AURUM,t2d,insulin,2034441000033116,Insuman Rapid 100units/ml solution for injection 5ml vials (Aventis Pharma),0,
AURUM,t2d,insulin,2034641000033119,Insuman Rapid 100units/ml solution for injection 3ml cartridges (Sanofi),0,
AURUM,t2d,insulin,2035241000033118,Insuman Basal 100units/ml suspension for injection 5ml vials (Sanofi),0,
AURUM,t2d,insulin,2035441000033117,Insuman Basal 100units/ml suspension for injection 3ml cartridges (Sanofi),0,
AURUM,t2d,insulin,2035541000033116,Insuman Comb 25 100units/ml suspension for injection 5ml vials (Sanofi),0,
AURUM,t2d,insulin,2035641000033115,Insuman Comb 25 100units/ml suspension for injection 3ml cartridges (Sanofi),0,
AURUM,t2d,insulin,2158441000033118,Insuman Comb 15 100units/ml suspension for injection 5ml vials (Aventis Pharma),0,
AURUM,t2d,insulin,2158541000033117,Insuman Comb 15 100units/ml suspension for injection 3ml cartridges (Sanofi),0,
AURUM,t2d,insulin,2158641000033116,Insuman Comb 50 100units/ml suspension for injection 5ml vials (Aventis Pharma),0,
AURUM,t2d,insulin,2158741000033113,Insuman Comb 50 100units/ml suspension for injection 3ml cartridges (Sanofi),0,
AURUM,t2d,insulin,2182141000033117,Humalog Mix50 Pen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc),0,
AURUM,t2d,insulin,2182241000033112,Insulin lispro 100units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,2182341000033119,Humalog Pen 100units/ml solution for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc),0,
AURUM,t2d,insulin,2182441000033113,Humulin I Pen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),0,
AURUM,t2d,insulin,2266841000033110,Insuman Basal 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi),0,
AURUM,t2d,insulin,2266941000033119,Insuman Rapid 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi),0,
AURUM,t2d,insulin,2267041000033118,Insuman Comb 15 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi),0,
AURUM,t2d,insulin,2267141000033119,Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi),0,
AURUM,t2d,insulin,2267241000033114,Insuman Comb 50 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi),0,
AURUM,t2d,insulin,2644641000033113,Insulatard InnoLet 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2644741000033116,Mixtard 30 InnoLet 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2724741000033111,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2724841000033118,NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2780741000033111,Lantus 100units/ml solution for injection 10ml vials (Sanofi),0,
AURUM,t2d,insulin,2780841000033118,Lantus 100units/ml solution for injection 3ml cartridges (Sanofi),0,
AURUM,t2d,insulin,2780941000033114,Lantus 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi),0,
AURUM,t2d,insulin,2796641000033115,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2796741000033112,Insulatard FlexPen 100units/ml suspension for injection (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2798841000033115,Insulin glargine 100units/ml solution for injection 10ml vials,0,
AURUM,t2d,insulin,2798941000033111,Insulin glargine 100units/ml solution for injection 3ml cartridges,0,
AURUM,t2d,insulin,2799041000033119,Insulin glargine 100units/ml solution for injection 3ml pre-filled disposable devices,0,
AURUM,t2d,insulin,2867741000033110,"Humulin N Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,2867841000033117,"Humulin L Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,2867941000033113,"Humulin U Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,2868041000033111,"Humulin 90/10 Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,2868141000033110,"Humulin 80/20 Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,2868241000033115,"Humulin 70/30 Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,2868341000033113,"Humulin 60/40 Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,2868441000033119,"Humulin 50/50 Injection 100 units/ml, 10 ml vial",0,
AURUM,t2d,insulin,2916941000033119,Hypurin Bovine Neutral 100units/ml solution for injection 3ml cartridges (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,2917041000033118,Hypurin Bovine Isophane 100units/ml suspension for injection 3ml cartridges (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,2917141000033119,Hypurin Porcine Neutral 100units/ml solution for injection 3ml cartridges (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,2917241000033114,Hypurin Porcine Isophane 100units/ml suspension for injection 3ml cartridges (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,2917341000033116,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 3ml cartridges (Wockhardt UK Ltd),0,
AURUM,t2d,insulin,2952841000033116,Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2952941000033112,Actrapid NovoLet 100units/ml solution for injection (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2953041000033119,Actrapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2953141000033115,Insulatard NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2953241000033110,Insulatard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2953341000033117,Insulatard Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2953441000033111,Mixtard 10 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2953541000033112,Mixtard 10 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2953641000033113,Mixtard 20 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),0,
AURUM,t2d,insulin,2953741000033116,Mixtard 20 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),0,
